"Image type","Feature Class","Feature Name","Segmentation_21-30_segment_Segment_1","Segmentation_21-30_segment_Segment_2","Segmentation_21-30_segment_Segment_3","Segmentation_21-30_segment_Segment_4","Segmentation_21-30_segment_Segment_5","Segmentation_21-30_segment_Segment_6","Segmentation_21-30_segment_Segment_7","Segmentation_21-30_segment_Segment_8","Segmentation_21-30_segment_Segment_9","Segmentation_21-30_segment_Segment_10"
"original","glszm","GrayLevelVariance","0.6690809327846364","0.6398235355904905","0.9287109375","1.0211000000000001","1.2295741826142221","0.972615521927867","0.3644","0.7290512465373961","0.3726851851851851","0.88"
"original","glszm","HighGrayLevelZoneEmphasis","5.2518518518518515","6.757396449704142","9.015625","9.03","9.781512605042018","10.713375796178344","7.44","11.986842105263158","4.046296296296297","7.64"
"original","glszm","LargeAreaEmphasis","887281.0","1202613.9467455621","1796075.828125","717668.18","826314.5882352941","2408828.9108280255","550675.64","189079.34210526315","444483.5925925926","2334751.76"
"original","glszm","LargeAreaHighGrayLevelEmphasis","3706306.540740741","4997924.278106509","16252060.4140625","4900271.0","9105446.05882353","21725661.515923567","2405064.93","1810049.394736842","3866191.8703703703","20584740.28"
"original","glszm","LargeAreaLowGrayLevelEmphasis","415057.0780349794","295648.95821005915","201305.89067925347","125842.87260833332","83032.11697245564","267737.39379157824","132047.99909722223","22303.6529751462","55224.98668981482","282626.9869444444"
"original","glszm","LowGrayLevelZoneEmphasis","0.3516460905349794","0.29433760683760685","0.18098958333333334","0.2174694444444444","0.2079598506069094","0.15719037508846426","0.1854861111111111","0.1498318713450292","0.39338991769547327","0.21638888888888888"
"original","glszm","SizeZoneNonUniformity","32.43703703703704","27.54437869822485","31.734375","18.46","27.45378151260504","36.439490445859875","20.3","13.947368421052632","32.22222222222222","5.56"
"original","glszm","SizeZoneNonUniformityNormalized","0.24027434842249656","0.1629844893386086","0.2479248046875","0.1846","0.2307040463244121","0.23209866526025397","0.203","0.1835180055401662","0.29835390946502055","0.2224"
"original","glszm","SmallAreaEmphasis","0.5027575434924682","0.40523294230097967","0.5144631689484142","0.43489231454740235","0.49369046623745455","0.49635204028903873","0.4605769888340485","0.4259169347313221","0.5660861147615146","0.4648434972063907"
"original","glszm","SmallAreaHighGrayLevelEmphasis","2.461317993682071","2.7753473496515326","4.388800459625646","3.758659455576173","4.781681992252315","5.606660262510337","3.43787776946605","5.148324840269989","2.3066619002198516","4.129386072193489"
"original","glszm","SmallAreaLowGrayLevelEmphasis","0.1850826012571419","0.11517234030711375","0.09371715017831334","0.10187310859891731","0.11497866129057994","0.07007666208236055","0.08796453014934945","0.04263548727334349","0.2144946862228736","0.07831144750442225"
"original","glszm","ZoneEntropy","4.304313903213439","4.802764239464841","4.272850384906015","4.9473810277530275","4.7726690304570205","4.499322486497261","4.265406082712488","4.225280044022584","3.674483093090006","3.5434651896016423"
"original","glszm","ZonePercentage","0.006089584555009247","0.009020549773151854","0.00650208269836432","0.006905123601712471","0.006584043377226956","0.006539759236889241","0.009056330374932078","0.011040092969203951","0.010497667185069984","0.002547381292031791"
"original","glszm","ZoneVariance","860314.4945953363","1190324.45320542","1772422.3493652344","696695.3476","803246.339100346","2385447.1895005885","538483.0636","180874.79639889198","435409.2661179699","2180648.4063999997"
"original","ngtdm","Busyness","167.62107773893297","107.91604180869247","47.15716977441937","51.04074315127935","39.693027151122244","43.656640220577806","72.62100798173952","25.516549404018207","40.2626949620959","14.594676076791172"
"original","ngtdm","Coarseness","0.0010745757715326417","0.0008946702473882653","0.001483166744667344","0.0013607045525419923","0.0014286481709880226","0.0010992909175150747","0.0013582411688402532","0.0023409143274809303","0.0019662790272995992","0.004964026712277646"
"original","ngtdm","Complexity","0.8165135751125364","0.8561330013557371","0.5399783934718424","1.415836660416759","1.113901427831604","0.9240573794665713","0.9343879816686077","1.7737981864641854","0.7909365785174493","0.3545665831451562"
"original","ngtdm","Contrast","0.011979440788206201","0.0043030132091485445","0.0043368072610759255","0.005920855717465009","0.004885771806601517","0.0016315431169775462","0.0048213929536198","0.010708504851055352","0.00773621207266595","0.0037550362362087073"
"original","ngtdm","Strength","0.00663034122023613","0.005241565189321182","0.008395344712542593","0.013415016090665555","0.012923534425534157","0.010715955938162458","0.008107776192255629","0.022234253587486215","0.010389318225145548","0.022114841818166163"
