"Image type","Feature Class","Feature Name","Segmentation_41-50_segment_Segment_1","Segmentation_41-50_segment_Segment_2","Segmentation_41-50_segment_Segment_3","Segmentation_41-50_segment_Segment_4","Segmentation_41-50_segment_Segment_5","Segmentation_41-50_segment_Segment_6","Segmentation_41-50_segment_Segment_7","Segmentation_41-50_segment_Segment_8","Segmentation_41-50_segment_Segment_9","Segmentation_41-50_segment_Segment_10"
"original","glszm","GrayLevelVariance","1.247245179063361","0.9373140249950407","1.1941162570888468","0.7353497164461247","0.6503581267217631","1.9162326388888888","0.8335641735918744","0.3430325255102041","0.7955555555555555","0.8496639999999999"
"original","glszm","HighGrayLevelZoneEmphasis","12.257575757575758","11.985915492957746","11.33695652173913","11.08695652173913","7.696969696969697","14.020833333333334","4.324561403508772","7.758928571428571","7.383333333333334","7.904"
"original","glszm","LargeAreaEmphasis","516740.48484848486","342925.5","449741.5326086957","626094.1449275363","420879.1696969697","1388059.5833333333","712059.4736842106","581023.4285714285","533444.7166666667","570437.888"
"original","glszm","LargeAreaHighGrayLevelEmphasis","6133962.893939394","5325342.5","6575653.434782608","9742700.86231884","3450440.375757576","22644814.0625","2844225.543859649","2555979.598214286","2366001.316666667","4663048.456"
"original","glszm","LargeAreaLowGrayLevelEmphasis","48378.40386363637","22867.704814162753","33705.96791364734","42035.99096618357","56208.26195286196","89149.22939814815","181003.31676413256","138814.86421130953","126944.4954861111","76660.50195777779"
"original","glszm","LowGrayLevelZoneEmphasis","0.1994486531986532","0.16592723004694837","0.18475543478260867","0.15067028985507247","0.21257407407407405","0.22947337962962966","0.5684697855750488","0.16995287698412698","0.30028935185185185","0.2407088888888889"
"original","glszm","SizeZoneNonUniformity","13.757575757575758","34.901408450704224","14.195652173913043","31.72463768115942","29.545454545454547","11.541666666666666","18.50877192982456","11.946428571428571","20.35","21.416"
"original","glszm","SizeZoneNonUniformityNormalized","0.20844811753902662","0.2457845665542551","0.15430056710775047","0.22988867884898131","0.1790633608815427","0.2404513888888889","0.162357648507233","0.10666454081632654","0.16958333333333334","0.171328"
"original","glszm","SmallAreaEmphasis","0.46734189909250995","0.505751087960528","0.3735330422336899","0.49099085728374875","0.42578643029857827","0.5015650829041415","0.4035033272690114","0.30417594006976584","0.4082497593540897","0.4117925550578927"
"original","glszm","SmallAreaHighGrayLevelEmphasis","5.661888427801357","5.960922716141421","4.64887200975168","5.451345452973732","3.080846386391998","7.734022757862104","1.5464992315363706","2.1831379713656047","3.0922140440944133","3.6553378510621637"
"original","glszm","SmallAreaLowGrayLevelEmphasis","0.09919776827688503","0.07772378380384873","0.05651390813717767","0.06380231509457696","0.0931563570387499","0.052333839629721636","0.24673886799375958","0.06376478283194033","0.13144679289116173","0.08962943263514185"
"original","glszm","ZoneEntropy","4.461511629776101","4.248371265150798","4.862660599587716","4.133977575200923","4.737742870694731","3.983007230104876","4.6838549285579925","4.890904395705486","4.736749791756397","4.902033575522583"
"original","glszm","ZonePercentage","0.006362058993637941","0.013245033112582781","0.007818475397297527","0.009478021978021977","0.012074643249176729","0.003926701570680628","0.010171306209850108","0.00938337801608579","0.010224948875255624","0.009562423500611995"
"original","glszm","ZoneVariance","492034.3608815427","337225.25","433382.5665170133","614962.365889519","414020.31845730025","1323204.472222222","702393.4792243766","569665.9591836734","523879.87666666665","559501.748224"
"original","ngtdm","Busyness","24.841822202100026","29.635046175604593","34.86052216871379","31.175942660812392","63.0094861249482","10.08908446937212","101.38533114967859","73.49571041578415","83.68226425854587","54.815829458478184"
"original","ngtdm","Coarseness","0.0022917474259506495","0.0014566963125587286","0.001415972316543886","0.0014432045844065746","0.000938239165953028","0.0031874147459773758","0.0016523456995961084","0.001315886143002923","0.0012014252402680464","0.0010566225718206502"
"original","ngtdm","Complexity","1.195983250854462","1.7249473097600796","1.6807529363308882","1.3549760124911634","1.9587747805920381","1.28553992521061","0.3513607726202117","0.9020569532704802","1.0149869993456881","1.8488004029816647"
"original","ngtdm","Contrast","0.006367796259822055","0.007512524082508102","0.008896591864349709","0.007823190303872355","0.005624901107606191","0.004092408813937976","0.007759525160467563","0.004391779041591516","0.005868380447075366","0.005097039800565855"
"original","ngtdm","Strength","0.02138202860656921","0.01621382181429519","0.014258865387505067","0.014893111453504087","0.010307999724476314","0.04237674218044122","0.0038387757482202744","0.007760213673529903","0.0069853468624171845","0.011280214274598698"
