"Image type","Feature Class","Feature Name","Segmentation_51-60_segment_Segment_1","Segmentation_51-60_segment_Segment_2","Segmentation_51-60_segment_Segment_3","Segmentation_51-60_segment_Segment_4","Segmentation_51-60_segment_Segment_5","Segmentation_51-60_segment_Segment_6","Segmentation_51-60_segment_Segment_7","Segmentation_51-60_segment_Segment_8","Segmentation_51-60_segment_Segment_9","Segmentation_51-60_segment_Segment_10"
"original","glszm","GrayLevelVariance","1.011634349030471","0.9405310284146782","0.7578614973027499","1.0233333333333334","0.9666481994459833","2.1035997732426304","0.8487654320987654","1.339208460182663","0.8531510107015458","0.935620405435509"
"original","glszm","HighGrayLevelZoneEmphasis","12.357894736842105","7.244604316546763","8.311258278145695","10.633333333333333","10.221052631578948","13.94047619047619","6.555555555555555","10.645569620253164","12.982758620689655","11.522388059701493"
"original","glszm","LargeAreaEmphasis","1141324.3368421053","616093.3525179856","672182.0794701987","889278.3933333333","1610246.347368421","946181.7619047619","955401.324074074","475959.88607594935","714039.7672413794","1960561.880597015"
"original","glszm","LargeAreaHighGrayLevelEmphasis","10286244.136842106","5480073.09352518","3079284.7880794704","8911483.66","14492392.894736841","10456810.17857143","3823263.3796296297","6010738.056962025","6470108.922413793","17675197.58208955"
"original","glszm","LargeAreaLowGrayLevelEmphasis","127344.94569298245","70337.43605115906","157545.39859271524","93604.32361481481","179375.96893274854","95080.99569775132","238816.6898148148","41553.12359177215","79546.3399401341","218160.4782296849"
"original","glszm","LowGrayLevelZoneEmphasis","0.15923099415204678","0.2776778577138289","0.23385761589403972","0.20222407407407408","0.1618421052631579","0.23102843915343918","0.37789351851851855","0.24806962025316456","0.15024904214559387","0.13927860696517413"
"original","glszm","SizeZoneNonUniformity","15.189473684210526","28.611510791366907","38.443708609271525","32.56","22.05263157894737","19.261904761904763","15.88888888888889","26.873417721518987","19.275862068965516","14.701492537313433"
"original","glszm","SizeZoneNonUniformityNormalized","0.15988919667590026","0.20583820713213602","0.25459409675014255","0.21706666666666666","0.23213296398891967","0.22930839002267572","0.147119341563786","0.17008492228809485","0.16617122473246135","0.21942526175094676"
"original","glszm","SmallAreaEmphasis","0.39360688819114714","0.4597022631766851","0.519280636087974","0.47086807884502396","0.48947445824479063","0.47975921190002946","0.3605500298304832","0.41535506004036915","0.3949863181819607","0.4771777674585101"
"original","glszm","SmallAreaHighGrayLevelEmphasis","4.720003899753672","3.1453264669782164","4.539991935893477","4.915650077384772","4.7605950359275635","7.347564678354486","2.4262690934335955","4.635997548915571","4.8169489665234515","6.260260871706734"
"original","glszm","SmallAreaLowGrayLevelEmphasis","0.07017245772635615","0.13036534626838397","0.09552317965102956","0.090374689466533","0.08315389066651185","0.07612878290112116","0.12373161146063436","0.09136281437813479","0.06698532012955698","0.050310378311643304"
"original","glszm","ZoneEntropy","4.657256209763266","4.75296442504061","4.322279960134656","4.570947509652621","4.108109229238542","4.648158561710388","4.33997934512809","5.056008949272465","4.531129521487591","4.02723555083158"
"original","glszm","ZonePercentage","0.007351803126451013","0.010785226567349473","0.010620340413560275","0.008433125316242199","0.006641963224498357","0.005127579050177023","0.009851318069871386","0.009747069710055522","0.009793161671591388","0.0049221275345283574"
"original","glszm","ZoneVariance","1122822.6100831025","607496.4608457119","663316.1734134469","875217.1769333335","1587578.6677008313","908147.4756235827","945097.1943587107","465434.1650376542","703612.8926129607","1919286.196925819"
"original","ngtdm","Busyness","21.821641338738683","56.42981203397539","77.5566017468486","44.02641445174614","31.063972563592902","24.896315005739684","30.565221578314212","38.438984921252946","31.190045261102476","23.00174671665502"
"original","ngtdm","Coarseness","0.0021960972205397828","0.0013163380409813145","0.0013593060860388618","0.0011837312125008714","0.0020415048675791665","0.0017675965488966774","0.0028619410700261813","0.0010198039403332697","0.001526499315402303","0.0020161801898687082"
"original","ngtdm","Complexity","0.8993360933977697","0.874379938504763","0.7645061573497612","1.2848056105250996","0.5180557551142577","1.8241500125888443","0.44659381482021554","2.479325098686227","1.3640557719745212","0.8984119497834349"
"original","ngtdm","Contrast","0.0017085380141672259","0.00577717669659391","0.005966632116723239","0.0046836502216011135","0.0017509008027853199","0.005306285478971745","0.0008026600641409206","0.004704873377687279","0.0028611790056240235","0.0013364660867514976"
"original","ngtdm","Strength","0.020252032406382108","0.007337522195658789","0.007389044762844386","0.011474909038352252","0.011949041581630232","0.022031626292163306","0.016814604399965186","0.016304172637974564","0.015398969393582639","0.019168677520254862"
